Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/input/ig.xml	93433	-	0	0	0	0	0	0	22	86	0	0	0	0	0	0	0	3	0	0	451	27	0	0	0	19	0	14
input/examples/address-example0.xml	990	16	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	5	0	0	1	0	0	0
input/examples/address-example1.xml	408	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0
input/examples/address-example2.xml	571	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
input/examples/address-example3.xml	2522	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
input/examples/allergyintolerance-example0.xml	1354	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
input/examples/allergyintolerance-example1.xml	1920	6	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/examples/allergyintolerance-example2.xml	2135	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0
input/examples/allergyintolerance-example3.xml	1116	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
input/examples/bodystructure-example0.xml	815	4	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0
input/examples/bodystructure-example1.xml	738	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
input/examples/bundle-example0.xml	65560	61	50	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	104	23	0	0	0	0	0	1
input/examples/composition-different-authors.xml	2378	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
input/examples/composition-example0.xml	1383	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
input/examples/composition-multiple-information-recipients.xml	1735	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
input/examples/condition-example0.xml	1022	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0
input/examples/coverage-dva.xml	1587	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	7	34	0	0	0	0	0	0
input/examples/coverage-private.xml	1515	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
input/examples/device-example1.xml	1491	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0
input/examples/encounter-example0.xml	661	3	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	1
input/examples/encounter-example1.xml	2572	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
input/examples/endpoint-example0.xml	4803	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
input/examples/endpoint-example1.xml	2786	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0
